Identificador de URL;Nombre;Categorías;Nombre de propiedad 1;Valor de propiedad 1;Nombre de propiedad 2;Valor de propiedad 2;Nombre de propiedad 3;Valor de propiedad 3;Precio;Precio promocional;Peso (kg);Alto (cm);Ancho (cm);Profundidad (cm);Stock;SKU;Código de barras;Mostrar en tienda;Envío sin cargo;Descripción;Tags;Título para SEO;Descripción para SEO;Marca;Producto Físico;MPN (Número de pieza del fabricante);Sexo;Rango de edad;Costo;Visibilidad
packx6-compoteras-postre-175cc;Packx6 Compoteras Postre 175cc;COCINA > BAZAR > BANDEJAS - BOWLS - TABLAS, COCINA > BAZAR > VASOS - COPAS;;;;;;;22,500.00;;0.40;8.00;15.00;10.00;2;;;SI;NO;"<p><span style=""color: #060606; font-family: 'Nunito Sans', sans-serif; font-size: 14px; background-color: #ffffff;"">Pack x 6 copas bajas de postre de vidrio labrado.</span><br style=""box-sizing: border-box; color: #060606; font-family: 'Nunito Sans', sans-serif; font-size: 14px; background-color: #ffffff;"" /><br style=""box-sizing: border-box; color: #060606; font-family: 'Nunito Sans', sans-serif; font-size: 14px; background-color: #ffffff;"" /><em style=""box-sizing: border-box; color: #060606; font-family: 'Nunito Sans', sans-serif; font-size: 14px; background-color: #ffffff;"">Medidas:<br style=""box-sizing: border-box;"" />Alto: 7,2 cm.<br style=""box-sizing: border-box;"" />Diametro: 9,5 cm<br style=""box-sizing: border-box;"" />Diametro base: 5,5 cm.<br style=""box-sizing: border-box;"" />Capacidad: 175 cc.</em></p>
<p><em style=""box-sizing: border-box; color: #060606; font-family: 'Nunito Sans', sans-serif; font-size: 14px; background-color: #ffffff;"">Material: Vidrio</em></p>";;;;;SI;;;;;Visible
setx8-especieros-con-holder-giratorio-acero-inox;Setx8 Especieros con Holder Giratorio Acero Inox;COCINA > BAZAR > FRASCOS, COCINA > BAZAR > ACEITEROS - SALEROS - AZUCARERAS - ESPECIEROS;;;;;;;36,900.00;;0.40;15.00;15.00;15.00;2;;;SI;NO;"<p><span style=""color: #060606; font-family: 'Nunito Sans', sans-serif; font-size: 14px; background-color: #ffffff;"">Set x 8 especieros con holder giratorio de acero inoxible.</span><br style=""box-sizing: border-box; color: #060606; font-family: 'Nunito Sans', sans-serif; font-size: 14px; background-color: #ffffff;"" /><span style=""color: #060606; font-family: 'Nunito Sans', sans-serif; font-size: 14px; background-color: #ffffff;"">incluye 8 contenedores de vidrio con tapa a rosca de acero inoxidable.</span><br style=""box-sizing: border-box; color: #060606; font-family: 'Nunito Sans', sans-serif; font-size: 14px; background-color: #ffffff;"" /><em style=""box-sizing: border-box; color: #060606; font-family: 'Nunito Sans', sans-serif; font-size: 14px; background-color: #ffffff;""><br style=""box-sizing: border-box;"" />Medidas:<br style=""box-sizing: border-box;"" />Frasco<br style=""box-sizing: border-box;"" />Alto: 8,5 cm.<br style=""box-sizing: border-box;"" />Di&aacute;metro: 4,5 cm.<br style=""box-sizing: border-box;"" />Capacidad: 80 ml<br style=""box-sizing: border-box;"" /><br style=""box-sizing: border-box;"" />Estructura giratoria<br style=""box-sizing: border-box;"" />Altura: 15,5 cm<br style=""box-sizing: border-box;"" />Di&aacute;metro de base: 18,5 cm.</em></p>";;;;;SI;;;;;Visible
tender-vertical-plegable;Tender Vertical Plegable;BAÑO > ARTICULOS PARA BAÑO, VARIOS, ORGANIZACIÓN;;;;;;;54,900.00;;0.40;40.00;8.00;5.00;0;;;SI;NO;"<p>El Tender de ropa vertical plegable es la solución práctica para secar tus prendas en interiores o exteriores. Cuenta con <strong>3 estantes reforzados de caño pintado blanco</strong> y <strong>2 barras laterales plásticas</strong> ideales para colgar ropa. Su base tiene <strong>cuatro ruedas con freno</strong>, facilitando su movilidad y estabilidad. </p>
<p>Sus medidas son: 75 cm de largo, 64 cm de ancho y 1,70 mts de alto; al desplegar los percheros alcanza 1,26 mts de largo. Disponible en <strong>colores surtidos</strong> para combinar con tu espacio.</p>";;;;;SI;;;;;Visible
anotador-lapicera-mama;Anotador + Lapicera MAMA;COMBOS PARA REGALAR;;;;;;;5,000.00;;0.10;15.00;10.00;2.00;4;;;NO;NO;"<p>El <strong>Anotador + Lapicera MAMA</strong> es el regalo perfecto para expresar cariño y mantener todo organizado. </p>
<p>Incluye un anotador de <strong>10x15 cm</strong> con tapa decorada con estampas especialmente diseñadas para mamá, ideal para llevar a todas partes. Además, viene con una lapicera de tinta negra para que puedas escribir con comodidad y estilo. </p>
<p>Un set práctico y adorable que combina funcionalidad y diseño pensado para ella. ¡No te quedes sin el tuyo!</p>";;;;;SI;;;;;Oculto
juego-taza-plato-latte;Juego taza + Plato LATTE;COCINA > BAZAR > TAZAS Y PLATITOS;;;;;;;15,000.00;;0.40;10.00;10.00;10.00;10;;;SI;NO;"<p>Descubr&iacute; el <strong>Juego taza + Plato LATTE</strong>, ideal para tus momentos de caf&eacute;.</p>
<p>La taza, de <strong>300 ml</strong> y medidas de <strong>9x10 cm</strong>, junto al plato de <strong>15 cm de di&aacute;metro</strong>, est&aacute;n fabricados en <strong>cer&aacute;mica premium</strong> con un elegante color <em>chocolate latte</em>.</p>
<p>Perfecto para quienes buscan calidad y estilo en cada detalle. Ideal para tu cocina o regalar.</p>";;;;;SI;;;;;Visible
box-mama-meme;Box MAMÁ MEME;COMBOS PARA REGALAR;;;;;;;20,000.00;;0.50;10.00;15.00;10.00;2;;;NO;NO;"<p>La <strong>Box MAM&Aacute; MEME</strong> es el regalo ideal para sorprender a mam&aacute; con humor y cari&ntilde;o.</p>
<p>Incluye una <strong>taza de cer&aacute;mica blanca</strong> con estampa especial, de 10x8 cm y capacidad de 300 ml, y un <strong>taz&oacute;n de cer&aacute;mica</strong> de 8x11 cm con la misma tem&aacute;tica.</p>
<p>Viene presentada en una caja elegante junto con una <strong>tarjeta personalizada</strong> para el D&iacute;a de la Madre. Perfecta para celebrar con estilo y alegr&iacute;a.</p>";;;;;SI;;;;;Oculto
box-mama;Box MAMÁ;COMBOS PARA REGALAR;Modelo;1;;;;;10,000.00;;0.20;10.00;10.00;10.00;4;;;NO;NO;"<p><strong>Box MAM&Aacute;</strong> es el regalo perfecto para celebrar a mam&aacute; con cari&ntilde;o y estilo.</p>
<p>Incluye una taza de cer&aacute;mica blanca de 10x8 cm y capacidad de 300 ml, decorada con estampas exclusivas dedicadas a mam&aacute; en diferentes modelos.</p>
<p>Cada set viene presentado en una caja con visor, acompa&ntilde;ada de una tarjeta personalizada para el D&iacute;a de la Madre. Ideal para expresar tu amor de manera especial y pr&aacute;ctica.</p>";;;;;SI;;;;;Oculto
box-mama;;;Modelo;4;;;;;10,000.00;;0.20;10.00;10.00;10.00;5;;;;;;;;;;;;;;;
box-mama;;;Modelo;5;;;;;10,000.00;;0.20;10.00;10.00;10.00;5;;;;;;;;;;;;;;;
box-feliz-dia;Tazón FELIZ DÍA;COMBOS PARA REGALAR;;;;;;;12,500.00;;0.20;10.00;15.00;10.00;6;;;SI;NO;"<p>Descubr&iacute; el&nbsp;<strong>Box FELIZ DIA</strong>, un set delicado y elegante pensado para celebrar el D&iacute;a de la Madre.</p>
<p>Incluye un tazon de cer&aacute;mica blanco con estampa ""FELIZ DIA"" con medidas de 8x11 cm y una cuchara dorada chica, ideal para disfrutar momentos especiales.</p>
<p>Modelos surtidos, opciones disponibles las que se encuentran en las fotos.</p>
<p>Viene presentado en una caja con tarjeta personalizada para esta ocasi&oacute;n. Un regalo perfecto para sorprender con estilo y cari&ntilde;o.</p>";;;;;SI;;;;;Visible
box-mama-white;Box MAMA WHITE;COMBOS PARA REGALAR;Modelo;mama;;;;;25,000.00;;0.50;15.00;15.00;10.00;3;;;NO;NO;"<p>Descubr&iacute; el&nbsp;<strong>Box MAMA WHITE</strong>, un set delicado y elegante pensado para celebrar el D&iacute;a de la Madre.</p>
<p>Incluye una bandeja rectangular de cer&aacute;mica color blanca de 26x14 cm, una taza de cer&aacute;mica blanca con estampa para mama de 10x8 cm y una cuchara dorada larga, ideal para disfrutar momentos especiales.</p>
<p>Viene presentado en una caja con tarjeta personalizada para esta ocasi&oacute;n. Un regalo perfecto para sorprender con estilo y cari&ntilde;o.</p>";;;;;SI;;;;;Oculto
box-mama-white;;;Modelo;mama te amo;;;;;25,000.00;;0.50;15.00;15.00;10.00;2;;;;;;;;;;;;;;;
cesto-cuadrado-de-bambu-con-tapa-50x40cm;Cesto Cuadrado de Bambu con tapa 50x40cm;LIVING > YUTE - SEAGRASS, BAÑO > CESTOS PARA BAÑO , ORGANIZACIÓN;;;;;;;59,900.00;;0.50;40.00;20.00;5.00;0;;;SI;NO;"<p>El <strong>Cesto cuadrado de bamb&uacute;</strong>&nbsp;es la soluci&oacute;n perfecta para mantener tus espacios organizados con estilo natural.</p>
<p>Cuenta con tapa y cuerdas de agarre que facilitan su transporte.</p>
<p>Adem&aacute;s, incluye una funda de tela removible en color crudo, ideal para proteger y darle un toque elegante.</p>
<p>Con medidas de <strong>50 cm de alto, 40 cm de ancho y 30 cm de largo</strong>, ofrece una capacidad de <strong>60 litros</strong>, ideal para almacenar ropa o accesorios. Un complemento pr&aacute;ctico y est&eacute;tico para cualquier ambiente.</p>";;;;;SI;;;;;Visible
mantel-tusor-300x150cm-gris-claro;Mantel tusor 300x150cm Gris Claro;COCINA > MANTELES;;;;;;;39,900.00;;0.30;20.00;20.00;2.00;2;;;SI;NO;"<p data-start=""34"" data-end=""359""><strong data-start=""34"" data-end=""79"">Mantel de Tusor 100% Algod&oacute;n &ndash; 300x150 cm</strong><br data-start=""79"" data-end=""82"" />Un cl&aacute;sico atemporal para tu mesa. Confeccionado en tusor de algod&oacute;n 100%, este mantel combina la suavidad y resistencia natural de la tela con un acabado r&uacute;stico y elegante. Su tama&ntilde;o de 300x150 cm lo hace ideal para mesas grandes, aportando calidez y estilo en cada comida.</p>
<p data-start=""34"" data-end=""359"">Color Gris Claro&nbsp;</p>
<p data-start=""361"" data-end=""493"">Perfecto para usar a diario o en ocasiones especiales, ya que se adapta tanto a mesas informales como a montajes m&aacute;s sofisticados.</p>";;;;;SI;;;;;Visible
mantel-tusor-liso-300x150cm;Mantel Tusor Liso 300x150cm;COCINA > MANTELES;;;;;;;39,900.00;;0.40;20.00;20.00;5.00;3;;;SI;NO;"<p>El&nbsp;<strong>Mantel Tusor Liso 300x150cm</strong>&nbsp;es la elecci&oacute;n perfecta para quienes buscan combinar estilo y funcionalidad en su mesa.</p>
<p>Confeccionado en&nbsp;<em>tusor</em>, un tejido liviano y resistente, presenta un dise&ntilde;o cl&aacute;sico en color Verde seco que aporta un toque delicado y moderno a cualquier ambiente.</p>
<p>Color verde oliva.&nbsp;</p>
<p>Sus medidas generosas permiten cubrir c&oacute;modamente mesas medianas, ideal para almuerzos y reuniones familiares. F&aacute;cil de limpiar y mantener, este mantel es un accesorio imprescindible para renovar la decoraci&oacute;n de tu comedor con elegancia y calidez.</p>";;;;;SI;;;;;Visible
felpudo-kitchen-60x40cm;Felpudo KITCHEN 60x40cm;COCINA > BAZAR > ORGANIZACION COCINA, VARIOS > FELPUDOS - EXTERIOR;;;;;;;10,000.00;;0.10;40.00;30.00;1.00;2;;;SI;NO;"<p>Felpudo KITCHEN<strong>&nbsp;60x40cm </strong></p>
<p>Ideal para la cocina, este felpudo combina funcionalidad y estilo.</p>
<p>Fabricado en poli&eacute;ster resistente, cuenta con una base antideslizante que garantiza seguridad al pisar.</p>
<p>Su tama&ntilde;o pr&aacute;ctico y dise&ntilde;o sobrio lo hacen perfecto para mantener tus espacios limpios y bien presentados. Dale la bienvenida a quienes visitan tu hogar con este felpudo duradero y f&aacute;cil de limpiar.</p>";;;;;SI;;;;;Visible
felpudo-carpet-diem-75x25cm;Felpudo Carpet Diem 75x25cm;VARIOS > FELPUDOS - EXTERIOR, BLACK DELUAR;;;;;;;17,500.00;;0.20;15.00;10.00;10.00;2;;;SI;NO;"<p>El Felpudo entrada CARPET DIEM de 75x25cm es la opci&oacute;n ideal para recibir a tus visitas con estilo y comodidad. Su dise&ntilde;o elegante y funcional se adapta perfectamente a cualquier entrada, brindando una primera impresi&oacute;n acogedora.</p>
<p>&nbsp;</p>
<p>Fabricado en materiales de alta calidad, este felpudo es resistente y f&aacute;cil de limpiar, garantizando durabilidad en su uso diario. No solo es pr&aacute;ctico, sino que tambi&eacute;n aporta un toque de personalidad a tu hogar.</p>
<p>""APROVECHA EL DIA""</p>
<p>&iexcl;Transform&aacute; tu entrada con el Felpudo CARPET DIEM y disfrut&aacute; de un ambiente m&aacute;s c&aacute;lido y atractivo!</p>";;;;;SI;;;;;Visible
florero6;Florero CÁDIZ 26x8cm;LIVING > DECO - FLOREROS;;;;;;;17,500.00;;0.40;20.00;8.00;8.00;1;;;SI;NO;"<p>Florero cer&aacute;mico r&uacute;stico</p>
<p>Medidas: 26x8 cm</p>
<p>Un dise&ntilde;o elegante y atemporal que combina con cualquier estilo de decoraci&oacute;n.</p>
<p>Su acabado en cer&aacute;mica craquelada en tonos marfil con leves vetas aporta textura y calidez al ambiente. Ideal para exhibir flores secas, pampas o ramilletes delicados.</p>
<p>Su formato alto y esbelto (26 cm de alto x 8 cm de di&aacute;metro) lo convierte en una pieza vers&aacute;til: perfecto para mesas auxiliares, repisas o como detalle protagonista en tu living.</p>
<p><span style=""font-kerning: none;"">&nbsp;</span></p>";;;;;SI;;;;;Visible
florero3;Florero BRUMA 20x13cm;LIVING > DECO - FLOREROS;;;;;;;19,900.00;;0.40;17.00;10.00;4.00;2;;;SI;NO;"<p>El&nbsp;<strong>Florero de cer&aacute;mica blanco mate</strong>&nbsp;es la opci&oacute;n perfecta para complementar cualquier espacio con un toque moderno y elegante.&nbsp;<br />Con medidas de&nbsp;<em><strong>20x13x4,3</strong>cm</em>, su tama&ntilde;o compacto lo hace ideal para colocar flores o decoraciones sin ocupar mucho lugar.</p>
<p>Su acabado en blanco mate aporta sobriedad y estilo, adapt&aacute;ndose a distintos ambientes y estilos decorativos.</p>
<p>Fabricado en cer&aacute;mica de alta calidad, garantiza durabilidad y facilidad de limpieza. Incorpora este florero a tu hogar u oficina y disfruta de un detalle que realza tu decoraci&oacute;n con sencillez y buen gusto</p>";;;;;SI;;;;;Visible
florero-tur-20x11cm;Florero TUR 20x11cm;LIVING > DECO - FLOREROS;;;;;;;20,500.00;;0.50;20.00;10.00;10.00;1;;;SI;NO;"<p>El <strong>Florero de cer&aacute;mica negro mate</strong> es la opci&oacute;n perfecta para complementar cualquier espacio con un toque moderno y elegante. <br />Con medidas de <em><strong>20x11x10 </strong>cm</em>, su tama&ntilde;o compacto lo hace ideal para colocar flores o decoraciones sin ocupar mucho lugar.</p>
<p>Su acabado en negro mate aporta sobriedad y estilo, adapt&aacute;ndose a distintos ambientes y estilos decorativos.</p>
<p>Fabricado en cer&aacute;mica de alta calidad, garantiza durabilidad y facilidad de limpieza. Incorpora este florero a tu hogar u oficina y disfruta de un detalle que realza tu decoraci&oacute;n con sencillez y buen gusto.</p>";;;;;SI;;;;;Visible
cubiertero-organizador-4-divisiones;Cubiertero Organizador 4 Divisiones;COCINA > BAZAR > ORGANIZACION COCINA;Color;Gris;;;;;10,900.00;;0.20;20.00;10.00;5.00;0;;;SI;NO;"<p>Recupera el orden y el espacio en tus cajones con esta practica soluci&oacute;n para acomodar tus utensillos.&nbsp;</p>
<p>Te permite ahorrar espacio en tus cajones.&nbsp;</p>
<p>Ideal para cucharas, tenedores, cuchillos y 2 mas peque&ntilde;os para cucharitas de te o untadores o simil.</p>
<p>&nbsp;</p>
<p><strong>Material: </strong>Plastico reforzado&nbsp;</p>
<p><strong>Medidas:</strong> 40 x 11 x 5,5 cm</p>";;;;;SI;;;;;Visible
cubiertero-organizador-4-divisiones;;;Color;Blanco;;;;;10,900.00;;0.20;20.00;10.00;5.00;2;;;;;;;;;;;;;;;
cubiertero-organizador-4-divisiones;;;Color;Crema;;;;;10,900.00;;0.20;20.00;10.00;5.00;0;;;;;;;;;;;;;;;
cesto-plegable-triple-de-tela-y-aluminio;Cesto Plegable Triple De tela y Aluminio;BAÑO > CESTOS PARA BAÑO , ORGANIZACIÓN;;;;;;;49,900.00;;0.50;40.00;10.00;5.00;1;;;SI;NO;"<p>El Cesto Canasto Simple Triple es ideal para mantener organizada tu ropa sucia.</p>
<p>Su dise&ntilde;o tricolor lo hace atractivo y vers&aacute;til, pudiendo combinar con cualquier decoraci&oacute;n.</p>
<p>Est&aacute; <strong>confeccionado en tela resistente y su estructura es de aluminio</strong>, lo que garantiza su durabilidad y resistencia.</p>
<p>Su tama&ntilde;o es perfecto para colocarlo en cualquier rinc&oacute;n de tu hogar sin ocupar mucho espacio.</p>
<p><strong>Medidas: Ancho x Profundidad x Altura: 57 cm x 30 cm x 47 cm.</strong></p>
<p>Adem&aacute;s, su dise&ntilde;o triple te permite separar la ropa por colores o tipos de tela, facilitando as&iacute; la tarea de lavado. Este producto es de alta calidad y est&aacute; dise&ntilde;ado para satisfacer tus necesidades de organizaci&oacute;n.</p>";;;;;SI;;;;;Visible
organizador-x4-p-ropa-interior;Organizador x4 p/ Ropa Interior;ORGANIZACIÓN, BLACK DELUAR;;;;;;;25,500.00;;0.10;8.00;30.00;2.00;0;;;SI;NO;"<p>ORGANIZADORES PARA ROPA INTERIOR.</p>
<p>El art&iacute;culo incluye 4 piezas: 6 divisiones, 8 divisiones, 7 divisiones y 24 divisiones. Bueno para arreglar sus bufandas, corbatas, ropa interior, calzoncillos, calcetines y otras cosas peque&ntilde;as.</p>
<p>&nbsp;</p>
<p><strong>Medidas:</strong></p>
<p>1 Organizador (28cm x 14cm x 10cm)&nbsp;</p>
<p>2 Organizadores (31cm x 31cm x 10cm)</p>
<p>1 Organizador (31,5cm x 16cm x 10cm)</p>
<p>&nbsp;</p>
<p>Dise&ntilde;o plegable para un f&aacute;cil almacenamiento cuando no est&aacute; en uso.&nbsp;</p>
<p>Material: Poliester.&nbsp;</p>";;;;;SI;;;;;Visible
cajon-de-tela-con-tapa-38x25cm-rigida;Cajón de Tela con Tapa 38x25cm Rigida;ORGANIZACIÓN;;;;;;;9,900.00;;0.10;20.00;20.00;2.00;0;;;SI;NO;"<p>Caja de tela Caja Organizadora de Tela con refuerzo r&iacute;gido.</p>
<p>&nbsp;</p>
<p>-A&iacute;sla la ropa del polvo y la humedad. Ideal para organizar prendas chicas, toallas, ba&ntilde;o, zapatos, etc.</p>
<p>&ndash; Confeccionado en Tela NO TEJIDA de fibra interna, permite que las piezas respiren, evitando MOHO.</p>
<p>&ndash;Contiene tapa r&iacute;gida y manijas frontales.</p>
<p>&nbsp;</p>
<p>&nbsp;</p>
<p>-MEDIDAS: <strong>38cm x25cm x25cm</strong></p>";;;;;SI;;;;;Visible
organizador-de-tela-con-visor-58x29cm;Organizador de Tela con Visor 58x29cm;ORGANIZACIÓN;;;;;;;12,500.00;;0.10;15.00;15.00;2.00;0;;;SI;NO;"<p>Dise&ntilde;ada para ahorrar espacio, ideal para guardar ropa, toallas y s&aacute;banas. Frontal de pl&aacute;stico transparente.</p>
<p>Cierre de cremallera 2 asas laterales</p>
<p>Dise&ntilde;o plegable</p>
<p>Material: 100 % poli&eacute;ster</p>
<p>Dimensiones: <strong>58 x 29 x 28 cm </strong></p>
<p>Color: <strong>Gris</strong></p>";;;;;SI;;;;;Visible
huevera-deslizante-p-24-un-aprox;Huevera Deslizante p/ 24 un. aprox;COCINA > BAZAR > FRASCOS;Color;Gris;;;;;14,900.00;;0.10;20.00;20.00;5.00;0;;;SI;NO;"<p>La Huevera Pl&aacute;stica es la soluci&oacute;n ideal para mantener tus huevos organizados y protegidos, ingresan aproximadamente <strong>24 unidades. </strong></p>
<p>Con un dise&ntilde;o porta huevos deslizante, facilita el acceso a tus huevos de manera r&aacute;pida y c&oacute;moda. Su estructura de pl&aacute;stico resistente asegura durabilidad y un uso prolongado en tu cocina.<br /><br />Con unas <strong>dimensiones</strong> de 36,5 cm de largo, 7 cm de ancho y 20,5 cm de altura, esta huevera se adapta perfectamente a cualquier espacio, optimizando el almacenamiento en tu heladera.<br /><br />Es la elecci&oacute;n perfecta para quienes buscan funcionalidad y estilo en su cocina, asegurando que tus huevos est&eacute;n siempre a mano y en perfectas condiciones.</p>";;;;;SI;;;;;Visible
